influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		
0.000000000000000000e+00 6.047075092948768618e-10 1.882914063836171881e+00 2.597857773143458127e-09 1.314245977549895433e-04 1.266652858532002268e+00 0.000000000000000000e+00 5.672253402521759691e-01 1.350437091002963024e-07 4.963356417640458606e-05 2.559507864610699457e+00 6.706750050508356598e-01 0.000000000000000000e+00 1.939890666632476811e-08 2.857959193985226995e-07 1.334443688869337008e-02 9.255143343068731210e-05 7.766281568713035094e-05 0.000000000000000000e+00 9.358381789312504750e+00 5.874455250592548229e-03 2.541814456210476388e-10 5.660825262973141356e-06 8.803209089949820765e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.349677087458870439e-11 1.830908376195773180e+00 1.324332781626515113e-09 1.593142990403887511e-04 9.757046814086136610e-01 0.000000000000000000e+00 5.951543513844602673e-01 1.751484351597039767e-07 6.933725103750553842e-05 2.537139763254990577e+00 8.821093874806937851e-01 0.000000000000000000e+00 1.793990436385297135e-08 2.728607142026141113e-07 1.844511093045497069e-02 3.485446532273624185e-06 5.429795739721032376e-05 0.000000000000000000e+00 8.948715637311867255e+00 2.976267303923074963e-03 7.732058114935943137e-11 5.377839405353313640e-06 8.805594551561044980e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.351186574681038453e-11 1.798735802136239181e+00 1.450300307024136974e-10 4.231066969873189283e-06 1.205769891161319496e+00 0.000000000000000000e+00 3.939707622911620133e-01 4.791320372390385811e-07 1.517846287735971492e-04 2.971240375596790884e+00 8.719417530041396747e-01 0.000000000000000000e+00 3.270256290078673450e-08 1.422587382088047944e-08 1.883088477358638435e-01 1.683553012295515480e-06 3.488482699780523835e-05 0.000000000000000000e+00 9.498762661123794970e+00 8.536950206575001426e-04 3.958083163003987416e-11 4.333965397090026978e-06 9.883575765167130101e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.932670304658830747e-11 1.894482353840388100e+00 1.368544848158758726e-10 1.062887023598171936e-05 1.327153007587053679e+00 0.000000000000000000e+00 3.278602608137474173e-01 3.349292216402314698e-07 1.019752012553510169e-03 3.195385858808898583e+00 8.567533783566427807e-01 0.000000000000000000e+00 8.886219809471181831e-08 6.536718387541486673e-09 2.732022739285374091e-01 2.443646341829077266e-05 1.134332525040412319e-04 0.000000000000000000e+00 9.517035195930791502e+00 2.787184639560897573e-04 5.407853458615016243e-11 4.928991447050748015e-06 9.293455990949960110e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.574910354326648308e-11 1.939436118973316026e+00 2.599314953432426192e-10 2.051547303457941176e-05 2.276979208843692426e+00 0.000000000000000000e+00 2.094267060837852412e+00 3.153208959991118478e-06 1.754034157197747025e-03 2.708289109453569043e+00 6.289511546473512960e-01 0.000000000000000000e+00 3.874673535110044500e-08 5.443640387741747619e-09 5.860822846488359383e-01 7.583849000944033300e-05 2.274944978236580705e-05 0.000000000000000000e+00 9.573517072482703227e+00 5.762936635425908475e-04 1.362501199162991571e-10 1.082657157363198053e-05 8.754887449497397611e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.796574627612101505e-11 2.057883913122020569e+00 2.688562969202408842e-10 1.019885973507078523e-04 1.010545168133854643e+00 0.000000000000000000e+00 1.022520330103694253e+00 7.887833823529320711e-06 3.253512964469338232e-03 2.967741788829913574e+00 8.238266144952560710e-01 0.000000000000000000e+00 2.841564798365818418e-07 1.379991185796664465e-08 1.772409963481487716e-01 2.407594082455845986e-06 1.140194119789197598e-05 0.000000000000000000e+00 9.753966668292992637e+00 4.301307884823773152e-03 7.611431837666671584e-11 1.203662476898231908e-06 8.756190257518239761e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.184200325639211113e-10 1.460247789020163944e+00 6.344268717253190685e-11 3.055852454083673157e-05 2.711766282023168606e-01 0.000000000000000000e+00 9.490377046601294886e-01 2.402378838907031939e-05 1.664984791118642162e-03 2.729341849263629882e+00 8.083386499313445217e-01 0.000000000000000000e+00 8.155764110764328175e-07 4.605095888669125789e-09 1.473107066461263881e-01 6.279785535124652057e-06 2.761854581210613967e-05 0.000000000000000000e+00 9.764134359301616328e+00 1.087307384096372620e-02 1.679806994160363512e-10 1.591519308620683296e-05 8.749356634643120856e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.458954646200106241e-11 1.478568605866156904e+00 3.902023535411153343e-11 2.295622832998163608e-05 7.827996982984587460e-01 0.000000000000000000e+00 7.620012888700701259e-01 2.200085631811384617e-05 2.255991973308006454e-04 3.176205500499162504e+00 7.207201277838077846e-01 0.000000000000000000e+00 1.218424039029080371e-05 3.646089801913229578e-09 1.727651671006426026e-01 5.070154923042632259e-06 1.645021386707652442e-05 0.000000000000000000e+00 9.736712467189731157e+00 9.686596147467370355e-03 2.062793529047290000e-11 2.274891473133314247e-05 9.445457347272109061e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.548525018658448816e-12 1.737310889092215760e+00 1.229864018112025858e-09 2.264911995356448941e-05 1.388597037493331632e+00 0.000000000000000000e+00 9.346844540650410815e-01 6.309128380615950827e-06 1.528519433275069732e-04 3.074548259271297823e+00 8.297493349263188600e-01 0.000000000000000000e+00 4.119685762966647914e-06 1.183201631150185782e-09 1.829508345242656930e-01 1.630493024782270328e-05 3.386853741559679496e-06 0.000000000000000000e+00 9.918863097534586615e+00 2.088750417192181824e-02 6.299040645258543737e-13 1.086497228568182491e-04 9.190229469107746851e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.199693347540183392e-11 1.506443996264666962e+00 8.305160401990836393e-10 1.024868927385043718e-04 1.572018357183245563e+00 0.000000000000000000e+00 7.797446459051909917e-01 5.359643460901579328e-06 4.671799597951313597e-04 3.778784551788309187e+00 9.382271565908196775e-01 0.000000000000000000e+00 3.983292993396540949e-06 9.248410247115577252e-11 7.820412756925615438e-02 9.825755394669106677e-06 6.942823450580258209e-06 0.000000000000000000e+00 9.921061671827402506e+00 1.655112113801152085e-02 7.055139924670617249e-13 2.324687624160142710e-04 9.271790358762224571e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.624435375991707290e-11 1.742735734737602016e+00 5.358283763116247270e-10 7.426296108764164757e-04 7.016881337393533480e-01 0.000000000000000000e+00 5.187238578398011279e-01 1.335362810986924357e-04 1.438058435332027838e-04 3.017220800413371595e+00 8.412929013583083648e-01 0.000000000000000000e+00 1.020826405272393512e-04 2.969809836684539559e-10 7.863204228913547866e-02 5.874873119257540739e-05 7.010587844132225025e-06 0.000000000000000000e+00 9.922732932802166061e+00 4.664762898766793876e-03 2.657529125766901225e-13 2.606169924103380505e-05 9.497760054538652241e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.797890700572556191e-13 1.309488329983188093e+00 3.160761585941193998e-10 7.704663705879629104e-04 6.447212254692917810e-01 0.000000000000000000e+00 1.666511820279069855e+00 7.250576291953110943e-05 5.058092527878090856e-05 3.044620060777256665e+00 7.702233491999478376e-01 0.000000000000000000e+00 8.585900015205289598e-05 3.957924622442680605e-10 2.537646365846267949e-03 1.257809386277848390e-03 1.331247955291218372e-05 0.000000000000000000e+00 9.073359571557569225e+00 2.009933894771625922e-03 2.695279464949871781e-12 2.488406197798238197e-05 9.732273172736459088e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.958910151694109795e-14 1.389687790180392124e+00 2.141924628696763431e-10 1.959384228040479941e-03 7.623892394331005518e-01 0.000000000000000000e+00 1.983861546628903350e+00 6.838216455580069101e-05 2.468513065088245861e-05 2.925722666804807304e+00 1.001286655701277173e+00 0.000000000000000000e+00 6.399003778838494244e-04 5.095380315017913934e-09 2.827190590750446215e-04 2.408552253785649182e-03 1.124066787302128725e-05 0.000000000000000000e+00 9.320679247060796868e+00 1.944184484266795127e-03 7.245253241979059931e-13 1.280414843028777994e-05 9.897540666374705864e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.454523314333220443e-13 1.182728371924084421e+00 1.072942645835985868e-11 2.809301453889145178e-03 2.480798188974306928e-01 0.000000000000000000e+00 4.978334578967426038e-01 9.302701798403928174e-05 5.391520557960904219e-05 2.624055352904508975e+00 8.983651941823090903e-01 0.000000000000000000e+00 4.053887729810149755e-03 1.823619919755420158e-08 3.941415507128490548e-04 1.457360251284316264e-03 2.438503339072113388e-06 0.000000000000000000e+00 8.094492995390300649e+00 2.358425624301053059e-03 5.338865403375187725e-13 8.333893266361003621e-06 9.989047744701023746e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.078725855351506543e-13 1.171186888979556473e+00 1.176493075208434940e-11 2.587034271214428728e-03 9.505690405036884005e-01 0.000000000000000000e+00 1.487461863455893596e+00 4.450340885107366851e-04 3.529188033300289064e-05 3.448811156913256681e+00 1.074671914689884433e+00 0.000000000000000000e+00 2.348863466865123463e-03 7.036256379988543489e-08 5.684222946660187582e-04 1.296108667395039866e-03 1.192467387728097644e-06 0.000000000000000000e+00 8.407875898363711187e+00 4.968671978103496659e-03 1.315805559730067869e-12 1.541858653814330918e-03 9.327501400187120595e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.359685520502836343e-12 2.092673440502057058e+00 4.803331727653154832e-12 1.506410558248147706e-03 1.394117585222393263e+00 0.000000000000000000e+00 1.049793152166497379e+00 2.290712733748222207e-03 9.750647345287961453e-05 3.234768681239455379e+00 7.822014518825640694e-01 0.000000000000000000e+00 6.434718562251547482e-04 2.760014168087853180e-07 7.663363085421838299e-03 8.676061773535030186e-04 6.783552820756794614e-07 0.000000000000000000e+00 9.149557496795260647e+00 1.818508059886146666e-02 1.335728822582589633e-12 9.218989896720564256e-04 7.434854873292511712e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.592548025152955011e-12 1.530504170071319558e+00 1.050378122935055502e-11 1.215283289039369640e-03 1.155471443869173775e+00 0.000000000000000000e+00 1.097901373629806443e+00 4.951099142730847362e-04 1.362663356106481990e-04 3.165870683045238110e+00 9.077761545169094060e-01 0.000000000000000000e+00 4.698466733988717670e-05 4.918586395485680750e-07 7.409972543447143102e-03 7.730338008608435806e-04 4.053131469199896294e-06 0.000000000000000000e+00 9.371297379527286253e+00 1.664144380428703857e-02 9.681118772341575555e-13 1.551128423345000083e-02 7.192290895349473523e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.874819539855803618e-13 1.572833333612390749e+00 1.972053912791829098e-11 9.429067932511524556e-04 6.666793356786797631e-01 0.000000000000000000e+00 1.304067141800418828e+00 2.106038686291220432e-04 1.490573944336888825e-04 3.216559576247524088e+00 9.042928078854084450e-01 0.000000000000000000e+00 8.229187540292386491e-06 3.525616157307499453e-06 2.514547052901195800e-03 3.659268520614917088e-04 4.085451465349517337e-05 0.000000000000000000e+00 9.890576467794469195e+00 1.788346920644587681e-02 2.003744369631104468e-12 2.217084344879990954e-02 9.375789441070345731e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.153026468984530469e-12 1.862466201285475353e+00 2.667832362725547539e-11 2.524074537835013787e-03 5.612663146125101976e-01 0.000000000000000000e+00 1.935976045288524627e+00 1.446867532717377545e-04 1.499827274949215648e-04 2.798727988810273182e+00 9.616265780900409288e-01 0.000000000000000000e+00 9.013133193359931792e-07 3.775535063302023073e-06 4.460966944578755727e-03 7.575497049796656862e-03 4.191997691451532302e-05 0.000000000000000000e+00 9.802949412098293180e+00 9.082669997208468737e-02 1.919582148691169661e-13 6.927684577431853993e-03 9.363993049073613406e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.080455005042266755e-12 1.411735560148517532e+00 4.229528767190829602e-11 3.773442089847892154e-04 5.877132627312497970e-01 0.000000000000000000e+00 1.086288796874306906e+00 2.308865450646318604e-06 7.514722549252674097e-05 2.473234016045577466e+00 9.348709097258869338e-01 0.000000000000000000e+00 1.285998624744386040e-06 3.074455641233779273e-06 1.694640057168339585e-03 5.008586900423325772e-02 3.149297118456856105e-06 0.000000000000000000e+00 6.276352271591031595e+00 7.815508582891356193e-02 3.400225644476148409e-13 6.972582643831582404e-03 9.160864978395121483e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.712563674212553467e-13 2.007858510007686892e+00 3.247017765677600785e-11 3.581541892539887419e-04 5.942887073761095040e-01 0.000000000000000000e+00 1.782249858291205857e+00 7.650234405883203807e-07 8.072022398927684655e-05 2.403187575332218273e+00 1.078424260444648120e+00 0.000000000000000000e+00 1.724776409747401314e-05 2.848105660839271251e-06 2.573591868998804737e-04 5.302057373355922865e-02 6.324673220850776021e-07 0.000000000000000000e+00 9.457045349961456182e+00 4.477567517998912866e-02 1.176213540304947158e-13 9.251688227015697139e-03 8.178947347743470431e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.159132595068768772e-13 2.075158341439918175e+00 4.227250387934890700e-11 4.325434508413388528e-05 1.596797538442014663e-01 0.000000000000000000e+00 1.329680126655590211e+00 3.462135188952150840e-08 6.178229773052465446e-05 2.715580393546161986e+00 6.861934156317320843e-01 0.000000000000000000e+00 1.744022359689233984e-05 1.792433116912691597e-06 5.291734757239006720e-04 4.565675592128844856e-02 1.767748589183409527e-06 0.000000000000000000e+00 9.933080080842595194e+00 4.355219363919773934e-02 2.382311888618856950e-13 5.974347072883188711e-03 9.900589295789359312e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.096151855562076264e-13 1.219924577980558311e+00 4.257346064644926320e-11 7.249444408553925732e-05 2.505528654997740690e-01 0.000000000000000000e+00 1.343231252794151009e+00 2.327857929110509470e-08 1.947745644382127038e-05 2.696920041654465194e+00 7.895219758371601060e-01 0.000000000000000000e+00 2.158289620766286847e-05 3.577708592613629949e-06 7.236495058124476276e-04 1.063982954878219846e-02 9.833683477064642657e-07 0.000000000000000000e+00 8.952008545415884200e+00 4.550200116997379918e-02 1.010550086195220549e-12 3.869464888059751667e-02 9.855734279352121874e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.038480795746034647e-13 1.762063379539361652e+00 1.119264609445681075e-10 1.267008911399982634e-04 1.924194463191231386e-01 0.000000000000000000e+00 9.156735227598110649e-01 4.172149860662420491e-08 1.066228874459804105e-05 2.999611863071246276e+00 7.503700649347181395e-01 0.000000000000000000e+00 1.280848704881382659e-05 9.858596084258016107e-06 6.794615243067621095e-03 1.912851070024940495e-02 1.009390428182532455e-06 0.000000000000000000e+00 9.074291151680645484e+00 5.587423085692748426e-02 6.150927074416393031e-13 4.756588976085637799e-02 9.172015729833951525e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.142074079044208991e-13 1.360123243767366041e+00 1.244918506826153649e-10 1.777081186614928767e-04 4.413251381613684798e-01 0.000000000000000000e+00 1.233792814082675049e+00 7.499684532225612997e-09 1.721492029951979846e-06 2.862773522981125751e+00 8.005163149896596941e-01 0.000000000000000000e+00 9.277823006445879147e-06 1.597136244880196596e-05 1.469861189616813654e-02 1.992977387140846060e-02 1.375855746927557207e-06 0.000000000000000000e+00 9.645405768322746098e+00 1.638151000683906941e-02 1.772406731282933187e-12 6.373096010123389075e-03 8.909880737926506811e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.453865751817737287e-13 1.418314485318965312e+00 2.394801700006588665e-10 8.722355175902379355e-05 1.325999167611986218e+00 0.000000000000000000e+00 1.292454107024552989e+00 1.993850865945386751e-08 1.198579962700041918e-07 2.762446060782824730e+00 7.755329291919336177e-01 0.000000000000000000e+00 2.815077603567178892e-06 2.529144539414258776e-06 6.592053397746534121e-03 7.485188009057337603e-03 1.341266405233227320e-06 0.000000000000000000e+00 8.262842127054023322e+00 3.473027754153501512e-02 2.131592669249839570e-12 6.060106441094888913e-03 9.422106488116730461e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.699223462923195197e-12 1.725165218223602137e+00 4.805705997947024687e-10 1.375409451203341146e-04 8.515938859629725854e-01 0.000000000000000000e+00 1.654549633021694000e+00 6.483721895199432880e-08 2.122462387372947169e-07 2.578494330401861490e+00 8.421663250503836906e-01 0.000000000000000000e+00 1.558591980780152408e-06 2.393158681814526632e-07 2.001930435868692990e-03 3.416285387716654163e-03 2.227791204536245487e-05 0.000000000000000000e+00 7.922044620492715516e+00 6.809794059940002531e-02 2.495620503692099468e-13 2.708281781028171187e-02 9.962892872104447406e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.204522505531343418e-12 1.652544658413325207e+00 1.723453684070478565e-11 1.165259988641251335e-04 1.032799897133123368e+00 0.000000000000000000e+00 1.299222039584909894e+00 2.259440339926537286e-07 1.191976334189005132e-07 2.572699514982074387e+00 8.331053034603200791e-01 0.000000000000000000e+00 1.916174243309960932e-06 7.865494269036660676e-08 1.746365540877058142e-03 7.063223126572312077e-03 1.638592836382536560e-05 0.000000000000000000e+00 8.994229560911966459e+00 3.171377931148597340e-02 1.454366209259324491e-12 1.411069639673872556e-01 8.631248863423419238e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.623426883530585111e-12 1.309138366482033078e+00 1.045668635162777862e-10 9.303317566502716340e-05 7.162426726532227228e-01 0.000000000000000000e+00 8.218517947427735892e-01 5.122722799255741591e-07 2.690768477710333298e-06 2.650643518434534940e+00 8.793096329813145928e-01 0.000000000000000000e+00 2.115723660803624822e-06 1.574239492813693046e-07 2.301960325201658168e-03 3.868135143231417046e-04 4.496632260338464192e-05 0.000000000000000000e+00 9.533868633787980329e+00 1.189553393680305993e-01 8.233384971577369818e-13 2.268118338689253666e-01 8.073649767639100361e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.157206158339134299e-12 1.722788342418110963e+00 1.042452134094675197e-10 3.502571485504198671e-05 1.060786803683449131e+00 0.000000000000000000e+00 1.662666882004138369e+00 4.334393688456176404e-07 6.401238470184497977e-06 2.588318826165750597e+00 8.858220208832520148e-01 0.000000000000000000e+00 1.850129501045107523e-06 3.363228782098063813e-06 4.342112869753247256e-03 1.856176194701850092e-04 1.250377131720257909e-04 0.000000000000000000e+00 9.876040419676705540e+00 2.152715005691674399e-01 3.630553770768094582e-12 1.121678316713132506e-01 9.730340003285975925e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.236798575823601487e-11 1.784082936708064171e+00 1.208119931436568877e-11 5.067865056801932851e-05 1.248869452302465044e+00 0.000000000000000000e+00 5.364281102629200326e-01 4.154273452391947579e-07 4.739874973882612446e-06 2.189730027881327867e+00 1.012764534094869662e+00 0.000000000000000000e+00 3.696306876899922147e-05 3.953188866185249692e-08 2.440820579125221532e-03 1.460016922809666696e-05 1.107359439844036281e-04 0.000000000000000000e+00 7.960300979706799396e+00 5.041663443309972979e-03 2.226170973043878675e-11 1.957047779848218316e-01 8.357919717865586406e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.696925643881791268e-12 1.891927712052392740e+00 2.989246493417749786e-11 3.409748456315677995e-05 1.225755153390304941e-01 0.000000000000000000e+00 5.802676545742506686e-01 4.170643552125073040e-07 2.221294292338015720e-05 2.737220169571524586e+00 1.023474080697392985e+00 0.000000000000000000e+00 3.898970022856228332e-05 1.264389123634852203e-06 9.710358077834513237e-04 5.030708520723823572e-05 6.734040004691749758e-03 0.000000000000000000e+00 9.763441682746618611e+00 7.963027990743140215e-04 2.013994514965399945e-11 9.775142961523025642e-02 9.318236468066693590e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.234636556841023203e-12 1.692695286655257148e+00 3.402345192104257801e-11 2.839719054055346126e-04 6.491986145949031339e-01 0.000000000000000000e+00 8.102913207617996605e-01 4.042939074966938871e-07 1.147440146911823132e-05 2.685128910903939570e+00 9.880705767600523881e-01 0.000000000000000000e+00 5.397927181860221932e-05 2.150467098297214405e-06 1.978933292152817557e-03 2.573797796294978926e-05 2.566436672010632969e-02 0.000000000000000000e+00 9.851066376112207479e+00 3.856685173570535002e-04 7.835142391764557597e-11 3.293622343601771973e-01 9.502864403714495367e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.339709787188670919e-12 1.718717625712717911e+00 5.361044657171226047e-11 2.270153514715547759e-04 9.315631902613168425e-01 0.000000000000000000e+00 1.579208200037926613e+00 4.377552346477407035e-05 1.651309561461855756e-05 2.382729491352638451e+00 8.915457146110097320e-01 0.000000000000000000e+00 5.741541188414908664e-05 7.064980775262990265e-10 1.239347448213074659e-02 2.330019665178916953e-05 1.822897342386332539e-02 0.000000000000000000e+00 9.342232989346477723e+00 1.373010575037109972e-02 3.479606462184612603e-11 3.446177634226579301e-01 8.861469548161156951e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.925928385548460924e-12 1.685907537368575904e+00 1.545587003918761752e-10 1.629507756256367190e-04 1.003284234152839627e+00 0.000000000000000000e+00 9.030979449717051466e-01 8.996998889979150029e-05 4.419743466818605132e-05 3.273971069337912709e+00 7.652372395152047257e-01 0.000000000000000000e+00 2.143573470656107285e-05 4.793540007804706718e-09 1.918452255376726368e-02 1.108132089094844493e-04 1.490383672458777189e-02 0.000000000000000000e+00 9.881514872175340969e+00 1.248478266965138278e-03 3.029946729765588081e-11 1.205014982144247543e-01 8.507829220664412162e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.828203685383468868e-12 1.736407340266463484e+00 1.688065064420964195e-10 1.551247325047782157e-04 1.359975775716590896e+00 0.000000000000000000e+00 1.090272564976610070e+00 1.513202436654099872e-04 2.251016408732987775e-05 2.394906481689842881e+00 9.295773444908672634e-01 0.000000000000000000e+00 7.424211926315737228e-05 1.534161855054484336e-08 2.709179130641488076e-01 3.704553231827690965e-05 1.002042764968324312e-02 0.000000000000000000e+00 9.580103323830089224e+00 3.190469301778308536e-03 3.445641797119932557e-11 9.380207255818641399e-02 9.690759063034619203e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.108823930015365750e-12 1.774675782399750767e+00 1.347539265663051451e-10 1.655479422527091451e-04 1.253833247614323798e-01 0.000000000000000000e+00 1.113982896013543833e+00 3.248096137882201871e-04 3.632580084204678657e-05 2.870119873184524550e+00 6.858816295211914715e-01 0.000000000000000000e+00 1.283759915866642223e-04 3.621100702537288902e-09 3.028452060399560580e-02 9.467043881559667948e-05 3.460496122783798183e-04 0.000000000000000000e+00 9.960866548194621473e+00 2.511547267584596926e-02 7.251702077084179089e-11 3.001190050385615926e-02 8.411932899970533839e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.066929593044613500e-13 1.192312860091855997e+00 7.943309540786806508e-11 4.818664309265657635e-04 1.582658577667450217e+00 0.000000000000000000e+00 1.561210588631424923e+00 7.321175182574672256e-04 1.360145535194886458e-05 2.477744276445373650e+00 7.293510672165878228e-01 0.000000000000000000e+00 5.303237425451517203e-05 8.874891595116476459e-10 4.369427066846039848e-02 9.233378687161843687e-04 3.563409119928150006e-04 0.000000000000000000e+00 9.241253256156895191e+00 4.005919004881620255e-02 1.404662843251203746e-10 1.632135540310579447e-02 8.236525557045506929e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.212065407060738457e-12 1.551479322511965186e+00 5.729274507020696554e-11 2.750345083104556616e-03 1.512406719983887093e+00 0.000000000000000000e+00 8.867819350777866871e-01 8.241042272411171817e-04 2.937371030752916932e-05 2.274522474583363874e+00 7.049397838960138607e-01 0.000000000000000000e+00 4.380391266003747674e-05 2.436907090392110780e-10 8.284624619141928159e-02 1.712166637201407082e-03 6.092222301991816538e-03 0.000000000000000000e+00 9.904195482306564102e+00 5.163446978248688139e-03 5.864889421852343080e-11 1.601323508505347534e-02 9.542078069684926334e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.107234704011210438e-12 1.793833697356554513e+00 1.176220703460625860e-10 3.859347565033437524e-03 2.070631479283988607e+00 0.000000000000000000e+00 9.197732808415454153e-01 1.749631185269853034e-03 3.198674103216514990e-05 2.300349142182974482e+00 9.508598050980436867e-01 0.000000000000000000e+00 4.390038589998932817e-05 1.488313389935052836e-10 6.802059284562228525e-02 6.644033778049662818e-04 3.136924163253263041e-03 0.000000000000000000e+00 9.859706041692540168e+00 3.365756928781969432e-03 2.547940049050888631e-09 3.829082412939360802e-02 8.659286772526616716e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.569411060195978394e-12 1.702899879248512827e+00 2.463981148275912370e-10 1.433323514913313395e-03 1.462007205162946688e+00 0.000000000000000000e+00 9.110918720563034867e-01 1.592594689837481536e-03 1.262226156920935867e-05 2.363895292048046048e+00 8.753307661628377812e-01 0.000000000000000000e+00 3.043106635933350858e-05 1.568784669271610981e-11 1.925767262265889665e-02 1.134012140606918250e-03 4.263937238407260817e-04 0.000000000000000000e+00 9.775670331357609655e+00 7.397794705214384356e-03 1.839504144081872972e-08 5.040353976645606943e-02 9.640125161511100771e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.224991956846881809e-11 1.682088537550395557e+00 5.462430537360354843e-10 5.109432662833586752e-04 6.194884956165758183e-01 0.000000000000000000e+00 1.097099972916340205e+00 9.822688567069062706e-04 1.951919296826577706e-05 2.520750110893342999e+00 6.810734310600276009e-01 0.000000000000000000e+00 3.030231762116374739e-06 1.806498994153143810e-11 1.042027696963306049e-02 2.780368250176254571e-04 6.055962617082687183e-02 0.000000000000000000e+00 9.451076960883431965e+00 2.851266822808669679e-02 3.690311610383124443e-08 8.265746313044011750e-02 9.919111983567180602e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.179098777386061642e-11 1.841501498398599335e+00 4.609220207187116427e-10 3.281576005661977747e-04 1.596966848717120913e+00 0.000000000000000000e+00 1.541524404775961088e+00 8.310467226132333546e-04 2.313215833516854553e-05 2.304549764480423590e+00 7.181682347484982243e-01 0.000000000000000000e+00 3.002269363692997857e-06 9.503490443210872901e-12 1.173577276248624797e-02 3.404299767094148463e-04 1.943335020563246099e-02 0.000000000000000000e+00 9.234890045873314079e+00 5.588136513180612212e-03 2.264807084913056597e-08 1.823393315971010564e-01 9.844361832939895862e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.027826596336050076e-11 2.147893818700712831e+00 6.674999819640634724e-10 5.541720604250488817e-04 1.466150491262240507e+00 0.000000000000000000e+00 1.384193781153340685e+00 6.569877366525932010e-03 3.602628753260830744e-04 3.369228517671063905e+00 1.260855710618515868e+00 0.000000000000000000e+00 8.604817142843574409e-06 8.296281736372018934e-12 4.015264650367837695e-02 4.751596807500581125e-04 6.214726971110949745e-03 0.000000000000000000e+00 9.622658967347829773e+00 8.105474046118216550e-03 1.771783250017190611e-08 9.800515863679874762e-02 9.844598768495231411e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.378162071074679554e-11 1.445206175854470754e+00 6.331784415166616663e-11 5.953707025559419304e-04 1.300426546625382596e+00 0.000000000000000000e+00 1.681915124156110775e+00 4.592481724423353590e-03 5.529012110395786322e-05 2.839792148122189275e+00 5.093498425207524383e-01 0.000000000000000000e+00 9.881994625930840806e-07 1.998991008431383805e-11 1.809725701154192221e-02 3.927161370914340559e-04 1.808705321461816576e-02 0.000000000000000000e+00 9.224830454360070320e+00 4.479583231026715642e-03 1.550462899108679445e-08 5.645015272087855474e-02 9.727815329509727604e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.671120274955913302e-11 1.643728897058076122e+00 2.494461339886151576e-11 8.665019099636241898e-04 4.909988706732193453e-01 0.000000000000000000e+00 1.658760401861274270e+00 3.982795951787539319e-03 4.796328912262467375e-05 2.433782125389797546e+00 9.670462559816423997e-01 0.000000000000000000e+00 5.867642350298830093e-07 2.377997183660057472e-11 3.014878384529889530e-02 6.867769302137285807e-04 7.371688355823016389e-03 0.000000000000000000e+00 9.531526794965706983e+00 6.804896792560365592e-04 2.464793731611880367e-08 4.776399103648559102e-02 9.917908276684084257e+00 0.000000000000000000e+00
