word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	
9.935450305131018567e+00 9.990955196901273538e+00 9.988899625464753740e+00 8.221242212629048751e+00 4.014106975148038714e+00
9.952590907061104275e+00 9.859474889363939454e+00 9.988236734937771644e+00 6.922341970652914789e+00 5.999301321298680101e+00
9.955164867836710840e+00 9.959776441014948745e+00 9.971668675801517168e+00 6.884023277072787828e+00 6.909237726801898738e+00
9.988275475515157709e+00 9.920707021720247099e+00 9.960406727472868482e+00 6.866170068924477121e+00 6.405098519664417012e+00
9.989145389184844959e+00 9.985418668651036000e+00 9.969883760908160752e+00 7.503175362778812918e+00 6.002128870269798355e+00
9.928737764032842250e+00 9.816690718920563441e+00 9.971283019439274753e+00 9.619965608696844583e+00 5.899159681491314977e+00
9.981301265470087003e+00 9.934699531468998757e+00 9.947375884411682634e+00 6.411221652214832645e+00 7.407206574184864500e+00
9.970516300626854900e+00 9.964015370399568639e+00 9.992977487296816008e+00 9.090242633486576906e+00 9.640101093713154157e+00
9.969253400997166281e+00 9.956416120464226083e+00 9.993807973274890344e+00 7.318559663989601560e+00 9.693805521902570277e+00
9.963952594581398259e+00 9.979052184361622224e+00 9.981277424681573862e+00 8.150972752014844502e+00 9.908321346562624754e+00
9.984383149442816574e+00 9.948039416796119028e+00 9.961629513278605685e+00 8.174306839448384210e+00 8.912542343398694555e+00
9.949569477198583201e+00 9.857283909522331911e+00 9.990320841298721888e+00 6.675235991268878344e+00 8.195330198208493400e+00
9.992104693024060680e+00 9.865965897616886693e+00 9.972848819141381327e+00 9.554215778452306296e+00 6.517006219282298396e+00
9.942657002143681311e+00 9.918638879053943924e+00 9.951378121782790132e+00 8.312219447590385002e+00 7.143366631040933612e+00
9.936357005685863442e+00 9.934440178989326853e+00 9.947678100683820190e+00 7.600905298754231154e+00 4.848094969334513671e+00
9.924948429249726090e+00 9.919340353022775503e+00 9.949802866907402787e+00 6.689999888404234873e+00 7.850479893662057229e+00
9.999249101293770536e+00 9.960052433988757059e+00 9.932245454213109781e+00 8.821002942932288704e+00 8.031632533223584502e+00
9.985527538085591459e+00 9.952213741067481578e+00 9.956109377975288055e+00 7.607525998036578585e+00 7.877795463428588718e+00
9.942502558701567850e+00 9.998663117139079404e+00 9.988919335617332251e+00 4.699019418257820213e+00 9.445803726638313691e+00
9.978327187276235577e+00 9.965325751697776013e+00 9.938008304566809059e+00 7.035107058513583311e+00 5.600997935773624370e+00
9.985250119873658292e+00 9.981912389370453553e+00 9.920310926354172665e+00 5.775133583374421065e+00 9.658125829652476568e+00
9.982510326409993695e+00 9.874661397311808031e+00 9.819835004742419216e+00 9.204676328502989335e+00 7.240535643214683681e+00
9.993041494495880528e+00 9.920318902265282901e+00 9.869410159216419842e+00 9.149255238803611689e+00 6.555029821501308085e+00
9.973480418588184904e+00 9.966320358310257532e+00 9.918807773979871456e+00 7.559599855137157931e+00 6.565851808024786074e+00
9.971008948408753625e+00 9.980360663060457327e+00 9.970953081872229617e+00 6.778559286463669231e+00 8.696283075622051939e+00
9.964000199040450312e+00 9.994463229113076608e+00 9.952340845834825700e+00 9.719091549956763387e+00 9.554077874963288863e+00
9.958469320834284488e+00 9.972776423898608300e+00 9.958630624742541571e+00 8.420252621212446442e+00 8.234715194724353537e+00
9.955490965660745317e+00 9.958585541220799087e+00 9.970827790736098706e+00 5.847892922592280662e+00 9.117589975123333801e+00
9.942195068130327940e+00 9.883091403891265614e+00 9.987153028256972931e+00 6.953696596777802164e+00 6.981614690611049667e+00
9.993586361842559995e+00 9.997521622509321304e+00 9.993889998682943698e+00 6.933761201753021020e+00 6.675093772545299231e+00
9.971916774021613250e+00 9.884535852992780036e+00 9.996519260873634849e+00 5.303737905057584356e+00 6.664501920939970958e+00
9.943915869909750072e+00 9.823419004991166048e+00 9.990932320321093130e+00 8.283342224468182025e+00 9.214872856189279204e+00
9.938260099382038248e+00 9.929976738327191299e+00 9.972843238891199391e+00 9.725675317109258700e+00 8.245831897963967094e+00
9.944148348847923202e+00 9.824258850604131510e+00 9.985124370258841253e+00 8.876876641600794926e+00 8.509267806604533746e+00
9.996504609557812060e+00 9.943385966035242163e+00 9.966139789959093775e+00 9.502212455569889471e+00 6.794756885063535812e+00
9.991662710596092012e+00 9.984741780568217706e+00 9.981944714494954241e+00 9.498826427070452993e+00 9.419721008018250075e+00
9.957031362250635453e+00 9.995849894132977198e+00 9.934985022578965541e+00 9.496911416462220146e+00 9.390739791446643281e+00
9.974084490504047551e+00 9.986488777705474718e+00 9.971828161646449473e+00 4.717978871068554625e+00 7.950687327083569400e+00
9.978591781265059524e+00 9.978010022977347404e+00 9.913599057438892359e+00 7.526560299862643078e+00 8.062195458248677227e+00
9.989246176549229972e+00 9.959701858577441058e+00 9.927736114815820301e+00 7.639346857379492484e+00 7.899413700807195404e+00
9.999698450932742233e+00 9.902008103221652036e+00 9.976573568419642157e+00 6.561949586293400749e+00 9.551298276901960094e+00
9.984203888665168947e+00 9.800902330658402661e+00 9.985720114244289292e+00 6.797236140609111743e+00 7.673212161983054003e+00
9.999262685863039124e+00 9.973234065093112832e+00 9.977432733742467974e+00 9.747826038514645575e+00 9.242181351606324924e+00
9.999109957962113882e+00 9.900444855840135006e+00 9.954142312482828103e+00 9.639272253677592772e+00 9.755504042741007353e+00
9.979433005993703532e+00 9.948771985188221478e+00 9.979316623349625104e+00 9.572969266954466150e+00 8.333557366188449222e+00
9.994533693597878354e+00 9.959832202117109290e+00 9.924400629672364360e+00 9.483418213035660571e+00 8.094500845132456490e+00
9.957683223140538331e+00 9.966863619037571453e+00 9.915582646091955610e+00 4.395620310658933327e+00 6.124158269549322853e+00
9.981558647907077031e+00 9.939236252395504678e+00 9.957148815936159636e+00 7.896752522513216022e+00 8.460880820674095304e+00
9.978029272809626704e+00 9.949014513518866565e+00 9.992745747454064187e+00 7.825302308651965966e+00 7.183237348546059664e+00
9.986588639551577273e+00 9.901797637254320605e+00 9.991072646207770802e+00 9.000377854101891728e+00 8.726393808996164125e+00
9.983547931709338741e+00 9.992733564676324676e+00 9.959070213745587097e+00 6.774146593607614619e+00 8.331534526459059009e+00
9.982464376189868815e+00 9.956472124579661909e+00 9.959797820715539984e+00 9.978538021386178514e+00 9.062327031589450854e+00
9.982168512458457599e+00 9.901723884462343861e+00 9.930817585944792469e+00 9.849195675506754455e+00 9.267341005080295346e+00
9.981831129976031391e+00 9.858583273051557683e+00 9.960020351455014520e+00 9.867935470567818612e+00 8.119211215704476459e+00
9.888336643710742280e+00 9.852730810913968185e+00 9.972306199431667295e+00 7.527060284242125476e+00 9.863669816558573444e+00
9.979240373031966982e+00 9.885341692598954566e+00 9.992101759919453485e+00 7.184140942161909571e+00 9.590791623069184979e+00
9.982059308905615325e+00 9.931496217879809407e+00 9.998754291215092849e+00 9.856236253897769473e+00 9.685509744404772192e+00
9.989633848768269431e+00 9.436111658193009788e+00 9.991821653022906702e+00 9.583815611768509157e+00 8.601065805156684618e+00
9.976515160982250663e+00 9.825290089965228901e+00 9.979407850130991520e+00 8.675086923065547850e+00 6.105483059247666766e+00
9.939310886035302772e+00 9.856262134862236124e+00 9.970924002041590128e+00 9.775607210699561733e+00 8.389440274792008267e+00
9.940061010747621495e+00 9.938817106494132858e+00 9.999843479905202059e+00 8.840837744656520059e+00 9.992285715881420671e+00
9.974096546569757749e+00 9.960055015487153440e+00 9.928122406883685969e+00 9.267819439903153267e+00 9.541798859213486139e+00
9.981361636699329409e+00 9.933062371998738982e+00 9.957099088640404716e+00 9.725925556394550142e+00 9.747390731929211682e+00
9.979919930162399311e+00 9.989591287350044979e+00 9.967212172156468597e+00 9.875331630178500575e+00 9.348651509962206063e+00
9.966136904501018634e+00 9.856776294517130665e+00 9.931956466530088790e+00 9.384223450596685723e+00 9.233757814230553862e+00
9.940808624466885846e+00 9.850551989306918443e+00 9.908988699163959524e+00 9.396280486610647742e+00 7.903773515185463339e+00
9.925079006084601474e+00 9.837886027025820823e+00 9.878921831313148161e+00 9.920410237494399652e+00 9.573410805473422158e+00
9.956500674704376053e+00 9.960349806460365940e+00 9.879068426980408546e+00 7.010604084067873387e+00 6.548202938219915836e+00
9.950331181192362706e+00 9.933971131248489073e+00 9.971375912793579488e+00 6.619680140779828470e+00 7.388229500164754882e+00
9.985117247320751233e+00 9.929172542238319465e+00 9.912807119681938062e+00 8.721814597536628355e+00 8.013362077012679663e+00
9.999142402798657514e+00 9.925695540666342964e+00 9.851547317470263465e+00 6.542858318150963193e+00 7.970176100096704630e+00
9.980971555809940554e+00 9.976500719600208456e+00 9.909182633646326011e+00 6.492327984333330804e+00 7.376856286196398216e+00
9.981561378945723817e+00 9.956834118829046787e+00 9.895884786015765044e+00 8.902058504387470705e+00 9.443592329248504669e+00
9.854740785669333647e+00 9.885226628703495777e+00 9.901753267868292241e+00 7.539216366339212883e+00 7.252772123560140116e+00
9.886380405643771851e+00 9.750565404129078573e+00 9.955196029076359920e+00 8.444022218582219352e+00 8.355706028510994088e+00
9.900318866909950444e+00 9.881118161214548223e+00 9.899312172565061019e+00 8.841809824868505530e+00 9.307063203036676668e+00
9.915258434851248026e+00 9.844515228081688107e+00 9.844276967930751354e+00 9.731988584122163388e+00 7.875585379479761450e+00
9.999525427131903399e+00 9.959061764976036457e+00 9.914308834057631969e+00 8.911757410995832629e+00 9.560368602864230070e+00
9.976432282764772452e+00 9.985976137655097062e+00 9.967593607639226860e+00 9.335667957061701827e+00 9.765059314952079461e+00
9.974388591755747768e+00 9.996871126588303014e+00 9.983731889199161103e+00 5.582614025970401350e+00 7.616970225230184077e+00
9.967302503950545400e+00 9.920841790593108556e+00 9.995808384767224553e+00 8.854427569718641422e+00 7.034939553682775681e+00
9.995527930747226009e+00 9.931887856056048847e+00 9.937510829907861165e+00 9.539659958573665222e+00 8.297705869747902696e+00
9.917760347128741216e+00 9.881264029057561515e+00 9.883817253789359825e+00 7.501495805083578716e+00 9.715939569998459646e+00
9.978095303838967922e+00 9.852941080626395731e+00 9.959396279753693904e+00 8.391548613129215184e+00 6.692935785771930490e+00
9.924509989916288077e+00 9.824936193269916629e+00 9.998177857916457967e+00 9.135873027491022924e+00 6.730414951234559240e+00
9.952094056193681482e+00 9.811844476344480981e+00 9.973625711207478872e+00 6.325989600616900077e+00 8.877957042720113989e+00
9.978494228628484564e+00 9.919233484484802688e+00 9.986079304280632840e+00 9.813455405178789448e+00 8.782146753137507034e+00
9.836461855645625363e+00 9.954553443690697279e+00 9.986790192611996630e+00 5.636306742554133109e+00 8.424692398869568777e+00
9.904604037324530097e+00 9.826525639276288970e+00 9.955861914350371933e+00 7.194563598927973480e+00 7.649012425213935984e+00
9.987504734662429939e+00 9.978901479122900042e+00 9.987088837617525527e+00 8.516304304712383200e+00 6.771774848209540565e+00
9.967341378146674202e+00 9.771341419940208439e+00 9.965394838235864583e+00 9.985258870460341996e+00 9.110120805185289328e+00
9.961525188510950812e+00 9.692690239966012200e+00 9.971266349305544452e+00 8.514832878312343922e+00 8.177904679939260291e+00
9.984736269858581537e+00 9.538282713794114187e+00 9.973012872993832545e+00 9.092723909784929504e+00 6.451944997958833916e+00
9.993684880591413133e+00 9.260172781255818109e+00 9.938328569826820669e+00 6.121599842131886682e+00 8.849066802968476253e+00
9.981467376759134424e+00 9.471326625369851371e+00 9.984647373023662453e+00 7.043923158499818982e+00 8.374956020662320810e+00
9.994639408837070249e+00 9.444503399217456518e+00 9.977531989203058060e+00 5.343100233966152857e+00 9.822063853121605348e+00
9.999056922834586913e+00 9.670559177994832112e+00 9.807348940177678998e+00 9.646291650948031204e+00 8.389485995959477194e+00
9.973775243378579347e+00 9.956270798715134873e+00 9.987743019088794583e+00 7.783521398988148654e+00 8.406041007211081606e+00
9.990497089867655944e+00 9.983435412284601185e+00 9.972447898042016590e+00 9.709253322534271646e+00 7.555742107873602009e+00
9.989845353819410079e+00 9.971957766586639238e+00 9.968399889636687661e+00 9.614675306012117062e+00 7.180069369385903677e+00
9.959960379656548568e+00 9.978285096976183155e+00 9.990125173241496626e+00 9.881705193669878540e+00 6.973967585574100347e+00
9.998560831814250704e+00 9.906768504883753934e+00 9.984437624385655852e+00 8.638060573388541385e+00 8.022177137720220230e+00
9.985937823389079426e+00 9.968812513885813686e+00 9.958275280610115132e+00 7.377708889662364378e+00 7.558549192009985873e+00
9.973470601982464601e+00 9.896906739657886476e+00 9.943993416603971625e+00 7.885308447063751558e+00 6.617529152812308801e+00
9.975691339613284470e+00 9.935849407123599875e+00 9.987819674896353916e+00 7.942217410771137409e+00 8.765937272448496742e+00
9.938473981834171411e+00 9.884842759993109240e+00 9.954252197091815191e+00 8.918273109167682122e+00 8.730543297322743257e+00
9.906729333138768467e+00 9.880607457330439658e+00 9.987717500528782821e+00 7.572495005148857317e+00 7.765635509255782942e+00
9.914642357737786682e+00 9.861548522554501872e+00 9.996201999817055039e+00 7.387451224596389032e+00 9.551053650495751057e+00
9.880774683210043818e+00 9.874713986265669874e+00 9.987093985015844666e+00 8.240253695379976762e+00 8.825993826449538560e+00
9.967401968409173918e+00 9.789214241734677913e+00 9.985099750108881622e+00 6.952846446113038148e+00 9.593661479842657158e+00
9.977597096399398069e+00 9.970701411615817022e+00 9.938471853410769441e+00 9.743785011808032692e+00 7.040095713534813449e+00
9.969345630017533821e+00 9.786511488133458059e+00 9.929127683626214562e+00 7.653390132289207060e+00 6.867578119258350711e+00
9.951586517892751615e+00 9.787386998997137155e+00 9.828884539907376094e+00 9.247909530712295378e+00 6.680550245533773079e+00
9.976816776304666234e+00 9.835108405962925460e+00 9.836488840841994374e+00 9.531410761708116297e+00 9.605429004780525304e+00
9.995008608618187296e+00 9.914817948717528751e+00 9.735470078710781294e+00 8.994059955741910528e+00 9.620503077002991787e+00
9.994965458895425314e+00 9.922642494024309201e+00 9.863599567869584916e+00 7.063224325530351955e+00 9.135238107097716664e+00
9.969047215324520650e+00 9.988806482292535094e+00 9.989186862499270347e+00 9.824337636695293696e+00 9.756732079637119526e+00
9.991511970118631680e+00 9.984181248058455083e+00 9.975870770346505267e+00 6.362139894443188837e+00 8.321502778809160006e+00
9.986788542194839025e+00 9.920060435174910651e+00 9.982325391636868162e+00 8.103859460651531066e+00 9.825212746072796932e+00
9.988637288644108381e+00 9.932118968389415770e+00 9.997915517762708149e+00 6.331157690845234498e+00 6.223419133117817914e+00
9.988231451379441239e+00 9.999889373805464388e+00 9.995318772570465526e+00 5.820723495071036702e+00 9.759206533485391688e+00
9.983884827579519339e+00 9.974526805230329529e+00 9.974543227715580329e+00 8.497128442216796529e+00 7.249298788703075758e+00
9.986872054516137354e+00 9.953029239729424660e+00 9.925909279180979539e+00 8.831073848132882986e+00 9.142347740736154194e+00
9.991416681374674980e+00 9.998413863613777153e+00 9.927493196843307999e+00 9.338005284956818031e+00 6.290088705131234192e+00
9.967574476268680428e+00 9.846609818082580290e+00 9.970624904132263211e+00 7.084977413065077556e+00 8.196732551433541403e+00
9.958381145593024897e+00 9.807097760458916014e+00 9.986802873041764173e+00 9.349973266899946012e+00 8.977437963933159182e+00
9.947835457507776979e+00 9.747203755654776813e+00 9.990522952365701315e+00 9.571884961030619365e+00 9.295021794463270481e+00
9.964803970009073808e+00 9.989725916729687683e+00 9.966010760678283731e+00 9.773883097131344400e+00 8.329789123428993136e+00
9.962668829432521633e+00 9.886201872474465802e+00 9.952380513983294819e+00 7.825042629494480373e+00 6.248819087826385399e+00
9.942560355770348579e+00 9.978459759877075896e+00 9.953899978402583670e+00 7.901252620136054006e+00 6.425475722113286992e+00
9.982442261560294128e+00 9.909131001752010448e+00 9.978712301279379915e+00 7.995380138092309075e+00 8.573751313911726513e+00
9.996385598833008146e+00 9.739678272632398048e+00 9.977316682767803258e+00 9.798718407745980130e+00 6.543955305188941196e+00
