time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
7.306398958037742375e+01 9.205310260304845826e+01 8.536570861358315199e+01 1.031173728763732242e+02 1.034277480720196536e+02
7.471065706249095228e+01 9.683397615799619018e+01 8.828980794222819384e+01 1.032725846625240393e+02 1.043471369720106452e+02
9.549945404000743565e+01 9.361505655642916679e+01 8.881177376612134822e+01 1.091524652872251551e+02 9.571991824480517153e+01
9.150181673010139605e+01 9.970885077892771164e+01 8.438080286829392662e+01 9.844297183129549467e+01 1.048087719642928874e+02
8.411930833888473558e+01 8.220492573216102983e+01 7.891483828147016766e+01 9.971646969865177823e+01 1.014794211749407680e+02
8.558131240316279786e+01 9.677582099700454421e+01 9.181235826713290749e+01 1.153251380441856213e+02 1.014889611765339339e+02
8.068011377092886960e+01 1.171166590467757942e+02 8.791846296954481943e+01 1.154416645831731074e+02 9.190551023607061154e+01
7.122527142478340068e+01 9.735180098702589646e+01 1.106443151469086672e+02 1.126182154457102342e+02 9.392954211426518896e+01
7.278533703917953801e+01 8.730654588693025175e+01 1.032516753634834004e+02 1.091876214772912164e+02 1.125170858031599437e+02
7.664999325562270371e+01 9.844785604132947299e+01 8.774255077629352684e+01 1.019880255373982862e+02 8.606331193282052539e+01
7.981204684177217246e+01 9.944268326383001977e+01 8.782697929222067046e+01 1.129762325811333170e+02 8.940133559028490140e+01
8.197892060042265427e+01 8.596458790328290434e+01 9.030123786242711503e+01 1.000525097272634696e+02 1.093083299216559396e+02
9.145923281470041388e+01 1.147874562453397402e+02 9.458505014938894817e+01 8.846776445766442976e+01 1.109730933345034600e+02
9.091304403649102994e+01 1.193913965185532504e+02 8.388643722568214400e+01 1.259475630738544965e+02 1.114914062265385155e+02
8.997038014018855279e+01 1.181648518600850082e+02 9.052450839277258865e+01 8.424499110225472975e+01 1.050485044786833129e+02
9.070768262185457331e+01 1.101869244958143952e+02 8.466685137476281398e+01 8.921041474897597823e+01 1.036526104023236883e+02
1.029358982098160737e+02 9.685163663943411905e+01 8.406668574057080434e+01 8.880047056887744361e+01 1.019565130985908183e+02
9.946261686287496673e+01 9.636618278171846441e+01 9.681899110113235452e+01 1.154393570424323912e+02 1.072072060485199358e+02
1.078177055179958330e+02 1.075326963034736565e+02 9.212738615082200511e+01 9.323846068043036439e+01 1.095325496956832012e+02
7.838669378080768979e+01 8.072906749696990403e+01 8.870794775564435497e+01 1.010716653323290757e+02 9.733802230680655043e+01
9.324233980259049304e+01 1.205966303428357946e+02 8.623370297139979357e+01 1.031398361651135360e+02 1.133201824119614827e+02
9.078931437187840459e+01 1.067161761098656996e+02 9.140503143453170765e+01 1.074683992228295892e+02 1.164625342417940033e+02
9.294785017309953901e+01 1.014103618506993314e+02 9.536276792529143620e+01 1.185206734723718398e+02 1.189901090456227735e+02
9.600745557076460557e+01 9.199107626729002618e+01 8.045737161535208770e+01 1.195740868737567126e+02 1.146495952378706420e+02
8.855053052053325757e+01 9.190768515537500605e+01 8.897005130146048657e+01 1.095047018067737099e+02 1.159099980061205315e+02
9.788287508135761072e+01 8.842257893708821825e+01 9.105724367787783535e+01 1.047136530054722527e+02 1.100194834178820997e+02
9.458641698102225348e+01 1.002050126521278344e+02 8.898268619808419544e+01 9.520188543304016093e+01 1.002959732154737793e+02
9.327426730183178449e+01 9.849483584813675918e+01 9.741602292022743370e+01 9.121683897593881341e+01 1.029825589052057921e+02
8.567355025584943462e+01 9.847272189148442578e+01 8.750232796223806986e+01 9.107162158444225497e+01 8.721439754791420285e+01
9.974877374545118869e+01 9.445380843674843163e+01 9.795971257322726444e+01 1.182684406080613684e+02 1.189839583369400913e+02
1.024182536537946646e+02 8.995379073282830973e+01 8.146693261076947579e+01 1.065057218503430363e+02 1.076837709162628300e+02
9.662666729196730842e+01 9.803178159643152867e+01 8.498383251457762810e+01 1.096023522693707690e+02 9.893627747297971098e+01
7.179916039475565981e+01 9.658603350662674814e+01 8.835514095498331244e+01 1.135054295383249752e+02 1.163096567723013948e+02
8.191617412663033804e+01 8.999900800485521302e+01 8.461904547034585278e+01 1.039314384351136482e+02 1.065185796316555127e+02
7.787423433188016020e+01 9.727809057125254810e+01 8.887443164739042345e+01 1.040742005792545228e+02 1.117726649105591719e+02
9.103958354680777632e+01 1.062471704145015252e+02 8.536113983195349419e+01 1.072959131368685206e+02 1.104122951437652773e+02
8.379199443751447518e+01 1.020656532517422903e+02 9.224867391552041340e+01 9.643011016779564670e+01 1.123646493949041911e+02
1.046119267753510087e+02 7.621884738339431919e+01 1.001426890113604884e+02 1.102323949426777290e+02 1.092188426942133077e+02
7.816539497871571029e+01 9.884941062550372237e+01 1.077275384416269617e+02 8.551089856359038777e+01 9.642354910454646699e+01
6.890944066152526659e+01 1.051276758762210051e+02 1.003685748617676552e+02 8.788970411228419266e+01 9.444863392638501409e+01
7.323047375645080592e+01 9.073661267052855806e+01 9.108555594327961558e+01 1.005508155778967136e+02 1.003619569831616758e+02
8.914088486426066993e+01 9.247083486004393649e+01 9.197331468105599583e+01 1.192608155126090423e+02 1.129133946488110496e+02
1.067211868274265925e+02 8.966973797958411296e+01 8.809808089773983397e+01 1.188746724616916595e+02 8.914191406845637289e+01
1.071492872144173560e+02 9.866689866938997966e+01 8.892418824446855297e+01 1.052151414598793764e+02 8.881930682013786793e+01
1.029442043755588969e+02 9.762212223328106120e+01 8.779146299330966485e+01 1.090655755409037369e+02 9.627801875197577886e+01
1.020850574616323172e+02 9.126211831818635289e+01 8.483108345610233414e+01 8.881678069803217568e+01 1.062316887392479714e+02
9.905474229810634768e+01 9.720055950204388751e+01 9.837491413174008414e+01 8.951892388125247635e+01 1.215753460526509002e+02
8.484496890011863002e+01 9.546071903799563074e+01 1.020804478524632657e+02 9.867406950974165625e+01 1.125113956584298904e+02
1.001532337127135150e+02 9.641117130913690403e+01 8.071589911461008171e+01 9.669379931991518617e+01 1.019726133956206979e+02
9.439948565210433173e+01 9.433787672403956037e+01 8.201886225239094586e+01 1.066670110017344228e+02 9.319109743867500129e+01
8.513495788037897682e+01 9.635083825421588699e+01 1.046754570640733988e+02 1.002445827647774195e+02 9.866302999996023004e+01
8.821210250757542326e+01 9.651869886549124544e+01 1.115090249460330938e+02 1.171297849303104499e+02 9.000167161462481147e+01
8.926468067071785129e+01 1.040406726666968495e+02 6.915738001359216014e+01 1.192526426929093191e+02 9.289869607912659433e+01
9.061559862245553632e+01 9.198345287941614856e+01 1.122017209623543863e+02 1.074911179839404269e+02 8.578248214359661006e+01
8.983485517371150308e+01 9.252048886972634989e+01 9.913703550704158829e+01 8.776403287907152162e+01 8.632138603144242950e+01
8.095460028679096354e+01 8.615140887762285615e+01 9.661075575537100235e+01 8.953949713563456214e+01 1.214848207481009865e+02
7.957698350794646558e+01 8.593198824820511561e+01 9.895294001833630659e+01 9.904068300926499546e+01 1.126293390667239578e+02
1.101372431996980481e+02 9.194475410162743856e+01 9.257620854941652055e+01 9.792362636187662872e+01 8.385796109704946844e+01
1.099739276874323650e+02 8.708778759519826451e+01 8.884078229717449915e+01 9.585269113617664516e+01 1.172602813597563056e+02
9.672981789191817370e+01 1.099288817650481747e+02 8.312457218522432356e+01 9.416933247951261876e+01 1.161889365466537640e+02
1.075598778430984339e+02 8.596396092303254477e+01 9.768302528031367160e+01 1.136821556662491162e+02 9.419790094617162879e+01
1.129135843298953006e+02 8.321311157607564724e+01 8.407815787203418267e+01 1.136975410888837388e+02 1.087230728876689057e+02
8.857624589046305630e+01 9.606336260532053473e+01 8.366236963294184648e+01 9.386760312443917087e+01 8.544747141757059694e+01
8.805239076221204186e+01 8.815024750390315944e+01 9.588116911429328582e+01 1.011751070414834857e+02 1.069238965107416846e+02
7.881695680314126662e+01 9.256447504017447159e+01 8.871418030360460705e+01 1.046983475164115021e+02 9.306269302985563741e+01
1.079062643487575031e+02 9.547611975895554792e+01 8.945361170474659218e+01 9.348627317963112660e+01 9.030875896965812899e+01
9.902050227606719091e+01 9.037665073611327671e+01 8.787818976582573782e+01 1.003925113893494370e+02 9.500645531044668246e+01
8.794869302453827231e+01 9.127695994900642518e+01 8.173367515980478970e+01 1.109238360480432988e+02 1.065138453434466328e+02
6.629618760954005552e+01 1.005493252998855809e+02 8.890550951912037192e+01 1.062782811014612321e+02 1.081847175669717700e+02
6.750245047187621594e+01 8.988461090033308665e+01 9.580882844119514630e+01 9.660573401044172215e+01 1.012388804994754992e+02
7.160401527077706874e+01 9.643758523649159997e+01 9.537153691582234671e+01 8.201981552114366991e+01 1.000951281594512352e+02
7.587826386761354058e+01 9.726298334876901208e+01 8.655407529069869099e+01 9.445898385502346173e+01 9.260294442046452446e+01
7.589478726625702620e+01 9.448018965037110206e+01 8.091141207079610354e+01 8.637993182183888052e+01 8.637953938752517047e+01
8.275928507677677715e+01 8.634250866856336870e+01 1.018710783399172044e+02 8.666142991195148682e+01 1.204225376724752437e+02
9.586093604453668604e+01 7.521955400000273073e+01 1.001491129588578985e+02 9.179722380287736883e+01 1.125453078295657150e+02
8.564825016241925937e+01 7.327476703311555184e+01 8.381715971937258303e+01 1.122144426312770236e+02 1.155725974105469049e+02
9.295463508535975450e+01 1.076015306469286372e+02 8.455824811060770685e+01 8.957324450646098057e+01 9.421433393678069024e+01
9.939418118768023191e+01 7.985102775293498212e+01 8.929384744062510038e+01 9.414329213960091636e+01 1.009227609021268677e+02
1.030431434002142339e+02 8.396361428653608527e+01 8.205281963712178595e+01 1.040996343250519232e+02 1.179439805814232898e+02
1.117257827218922444e+02 9.491320622759545245e+01 1.027576267257282865e+02 1.040009193181705882e+02 1.025144925702904288e+02
9.034820471695640265e+01 9.753543431988279622e+01 8.396188164940599563e+01 1.071871457957535938e+02 1.019419590456533626e+02
9.602721092446896023e+01 1.059737130524175797e+02 1.043077144556187079e+02 9.249454153265128298e+01 9.799954640978791076e+01
7.903236698526808368e+01 8.154804084154659449e+01 8.767904442244747543e+01 9.221619374237003797e+01 1.001257637131596994e+02
9.418634996631840295e+01 1.079553957643244075e+02 7.373180088179907443e+01 1.105777086024910858e+02 1.019261896469275683e+02
9.466146284418609014e+01 1.009312513073298732e+02 9.261393916874777688e+01 1.118039518350506540e+02 1.019494376965501488e+02
9.360640586110896777e+01 1.007244803775115543e+02 8.499586386202646793e+01 1.120846353872770038e+02 8.487008127988256945e+01
7.056882394527698921e+01 1.094385036521803301e+02 9.306617588036870359e+01 1.115626462882770511e+02 1.055877152779038681e+02
9.489562016432522285e+01 1.043393507264425040e+02 8.762436847068377688e+01 1.192327626901611666e+02 9.720506167553088517e+01
8.357745654626684484e+01 1.040193814220808690e+02 1.003168149108465173e+02 1.200153345367468489e+02 9.183161072954662529e+01
7.967752461033609279e+01 1.067335846971241438e+02 8.993841998460234777e+01 9.837348976424021885e+01 8.904400088794582757e+01
7.833762954409201029e+01 1.092804676560312913e+02 8.959685302001413731e+01 1.002919718506404507e+02 1.041380856024640877e+02
8.329035484371674158e+01 9.232485813846714962e+01 8.789864207670740370e+01 1.245517266554819145e+02 1.036832727049083758e+02
1.128321962446933924e+02 7.776583885600039991e+01 8.992152401982927756e+01 1.080753986353186775e+02 1.027096001549060276e+02
7.758053678974948753e+01 7.668807415141043293e+01 9.307342613140511389e+01 9.599338467735051950e+01 1.007796824758641918e+02
7.426989389800367292e+01 7.889447321637618415e+01 9.434017991679817783e+01 8.970934108549312214e+01 9.708745471503256397e+01
7.957875688916618628e+01 9.037108117277594488e+01 9.966040121431791476e+01 9.759629978638190551e+01 1.005889445809804528e+02
8.038376461407435158e+01 9.749704613714692414e+01 8.949078456024140849e+01 1.001325931817071790e+02 1.210018492894994893e+02
7.796067559763864097e+01 8.474526719027153376e+01 9.280415840200348043e+01 1.064262288428298575e+02 1.253965586967951964e+02
9.705849706571316915e+01 8.104340462912232113e+01 9.850310323147706981e+01 1.189811219079726072e+02 7.803396177131106981e+01
8.651964799292777286e+01 9.343872148690849144e+01 7.956201094969355836e+01 1.179091010121941991e+02 1.260892433890034852e+02
9.619853826012993636e+01 1.120074291359440224e+02 9.626544789596211160e+01 1.166928278295517458e+02 8.266122674872488574e+01
8.560523696146205452e+01 9.626420194534718178e+01 8.237601094176912397e+01 1.144891045493158686e+02 7.695624609625448898e+01
8.522212484658345488e+01 9.160817387389786859e+01 1.063409737014252130e+02 1.020750143217120751e+02 8.679251888873815801e+01
9.089694002534889705e+01 1.038193927133577859e+02 1.012635932542484341e+02 1.147425488839843410e+02 1.300740426322900021e+02
8.733158545882643864e+01 9.487561697729485388e+01 8.384249049653269026e+01 1.115439544516952424e+02 1.277801740481609443e+02
9.338342359406595961e+01 9.504559814040123911e+01 8.446806213887705894e+01 1.022217012299305452e+02 1.279808942352792940e+02
8.110645006636431731e+01 9.641117187953062739e+01 8.273849942601327712e+01 1.260900994581406565e+02 1.186338277874445453e+02
8.514915864935007050e+01 8.905722062641821424e+01 8.878595570410126925e+01 1.254166246743955355e+02 1.167833541068073941e+02
8.254679055281873445e+01 8.859202637310347939e+01 9.450841153496773472e+01 1.204485256571438185e+02 1.147946431313653193e+02
8.414167636971338027e+01 9.033593765662499209e+01 9.267025244178336152e+01 1.243273177598648260e+02 1.124388700272538699e+02
8.445563533778667420e+01 1.009932267095026504e+02 8.964406986796305432e+01 1.125998013148494437e+02 9.634780071683414349e+01
8.146351364292071651e+01 1.023718420957625170e+02 1.049927533768827459e+02 9.750712170220604946e+01 1.043997889927498051e+02
8.355928784578424029e+01 1.036720787488503959e+02 9.686714883446610713e+01 9.513090277560476693e+01 8.530413200565440945e+01
9.391448013164624342e+01 7.543802696124490126e+01 7.733236098554858984e+01 1.104359814217091298e+02 8.366003206381485313e+01
9.610298456009792289e+01 1.177740575306190181e+02 8.886536599457069485e+01 1.125527596131828716e+02 8.433536348027766394e+01
8.107895323628595463e+01 9.470716040422772153e+01 8.320611090855463488e+01 1.216612000652216210e+02 9.553818666208803734e+01
8.607122502654131324e+01 1.006472474463963920e+02 8.331919478921936673e+01 1.151199977696018806e+02 1.019381688639537771e+02
1.034480625906871012e+02 9.490382383199604988e+01 7.206694246720905994e+01 1.055985698848551806e+02 9.908383891749905104e+01
9.855548348720982688e+01 9.741861736854551168e+01 1.018142624530766795e+02 9.336908235898285113e+01 1.052036318476908576e+02
1.032468713475099662e+02 9.449585361239773817e+01 7.849235609177523543e+01 1.053969901672489016e+02 9.733204308873257560e+01
9.142916058893975162e+01 1.106614802702855798e+02 8.861268345134180890e+01 1.029342277722321342e+02 9.753006251506265301e+01
9.456732798603937340e+01 9.503738201585801448e+01 1.004400675853396194e+02 1.115033612619345860e+02 9.983463533253718936e+01
8.646502839524835338e+01 9.593401095672120960e+01 9.755381528821726533e+01 1.167907099778172864e+02 1.001996350260415056e+02
7.779756639337003321e+01 1.022505669456431860e+02 9.554272252782554631e+01 1.229611570017839739e+02 1.102803114697557305e+02
7.392825644036000199e+01 9.548412672464760931e+01 1.065592389890257152e+02 9.124353784228577524e+01 9.472781785062753102e+01
1.124136763319618382e+02 9.643187128679987552e+01 7.582075718080670867e+01 9.373459659390559295e+01 9.575022392259660364e+01
1.086623494105326131e+02 9.626364138455679154e+01 7.897529309660983188e+01 9.678367676378515227e+01 9.522000006487724022e+01
9.389648137171325004e+01 1.079177243067055514e+02 8.323614312397138804e+01 9.786154034082079534e+01 1.053200449736531823e+02
8.123745274433485974e+01 1.018024086920485445e+02 9.751773229756284422e+01 1.114070458459886765e+02 9.837997588043334929e+01
8.497400833392255493e+01 9.076547699728376983e+01 8.565395312015132845e+01 9.952073734218923562e+01 9.708167771471181595e+01
1.015456337457558362e+02 9.553218615554760618e+01 8.791392441731824192e+01 1.044434411893124661e+02 9.497141792837133778e+01
1.011792255928171755e+02 1.306793664614497175e+02 8.786760434408185461e+01 1.208647675952738325e+02 1.043157884002324067e+02
8.051517760493949538e+01 1.384387682549606495e+02 9.330205409843551934e+01 1.215396493263774857e+02 1.047512371479837157e+02
7.848779626531158726e+01 1.043090661776169696e+02 1.126666668023065370e+02 1.106759778905303477e+02 8.881369923688058066e+01
9.812507176061183145e+01 8.917883482520090865e+01 7.358445236315677107e+01 1.079934855140059824e+02 1.269129868654562188e+02
8.641005368732908209e+01 9.867579593762710033e+01 8.130987162168187865e+01 9.974730281820691857e+01 1.301875052537081672e+02
8.909674319689446520e+01 1.013506229823116485e+02 9.137069260296610196e+01 1.053926402414110584e+02 1.290409325728980434e+02
8.553853932340012989e+01 9.288313194836916864e+01 8.520009082738395989e+01 1.017520553675870048e+02 1.362245585276734516e+02
7.816093566132416015e+01 9.566952794245487723e+01 9.999684219723195611e+01 1.049065225968840593e+02 1.271246201583775814e+02
8.301943714777981143e+01 9.648486439013755955e+01 8.063681829458568018e+01 1.003669241961762424e+02 8.456428418781939627e+01
8.805406040426289849e+01 1.010627759597006303e+02 8.427633996739078270e+01 1.053892828425828725e+02 1.051564483359964157e+02
8.692929968729066559e+01 9.928046800935553051e+01 8.189474178069974641e+01 9.327352764976286892e+01 1.094784583522998673e+02
8.997552678491732081e+01 1.122392860282895413e+02 9.740399246301366531e+01 1.097135655893986694e+02 9.447313956626649656e+01
9.472902290253325930e+01 1.045453430423419832e+02 1.095081497739046483e+02 1.082847612192265956e+02 1.042707982974033030e+02
1.053190335625698992e+02 9.590292040813380936e+01 9.688747211473406651e+01 9.471073881775254222e+01 9.555408741016957208e+01
9.125233544225177695e+01 1.054852499082281128e+02 8.177829991996846104e+01 1.045940239375743062e+02 1.172213161945720543e+02
8.988532919122228293e+01 1.024644265394180422e+02 8.191039161715764294e+01 8.651475188012345541e+01 8.821757505387748211e+01
7.407665059889498593e+01 1.177961113145893250e+02 8.548509726082843940e+01 1.056866282947320315e+02 9.048430603305385489e+01
8.923183609009092265e+01 1.227050370497285456e+02 9.062497189826416388e+01 1.007999193864351497e+02 1.092692354777008177e+02
9.418972087302343255e+01 1.283671283507822238e+02 9.478563910051200025e+01 9.330051017753123688e+01 1.101155261334140079e+02
9.121088799476990516e+01 7.592797778045019186e+01 7.820470239264696488e+01 9.118558594193571309e+01 9.197790345566873782e+01
1.073518773183743065e+02 7.349114843282742982e+01 8.767695569648262222e+01 9.105384303397552515e+01 1.002469258818396725e+02
1.069397978028202658e+02 7.078648800908773353e+01 9.303869106285804946e+01 1.123140286833899353e+02 1.198859677252087579e+02
9.803096391402014831e+01 6.348100112766441327e+01 9.519738459703675915e+01 1.083014639227672262e+02 1.031897947209964883e+02
8.034354418321501612e+01 6.341275733717471041e+01 8.275060879209820541e+01 1.046990776847077740e+02 9.534375925310553157e+01
6.962878444791380161e+01 1.289807646225038127e+02 1.095722828990858915e+02 1.055537663582438626e+02 1.021425784053385968e+02
7.221208317051210201e+01 1.315426586919809608e+02 9.588149443502318547e+01 1.017889731585039073e+02 1.133180346067502171e+02
8.910803059014662608e+01 1.310050878459789772e+02 8.495221424718141634e+01 1.108408382595934398e+02 9.765006660131798810e+01
8.571849744410071992e+01 1.320849867544745564e+02 8.969015629145236801e+01 1.029841398452570616e+02 1.004199036790473940e+02
8.687361435325453840e+01 1.238185086496402221e+02 9.218611460803266766e+01 1.061468140088716012e+02 1.125692960034328394e+02
7.492369111711957430e+01 9.761238209130794985e+01 9.221729956146226925e+01 1.038673710340207066e+02 1.063591876673773982e+02
7.708412308180575678e+01 9.104194519548265419e+01 9.479032556200263571e+01 1.033517605165892235e+02 1.003295478418616540e+02
9.739351308607074031e+01 1.025152921461099425e+02 8.488824435989351969e+01 1.000345294451884115e+02 1.161591439596469968e+02
9.310601842504115666e+01 1.088687920230901227e+02 1.001874272531094334e+02 9.908141538647221580e+01 9.052877724365237100e+01
9.826796756915159392e+01 1.184567716288433985e+02 8.073855972442692064e+01 8.692472889415991233e+01 9.245818300433619186e+01
9.589410161257970344e+01 9.949279514337469266e+01 1.010971729853952610e+02 8.578958164900942052e+01 9.107179905245070017e+01
9.807799937160881143e+01 1.041344755003413809e+02 1.070672591778955507e+02 1.071454026375886315e+02 1.052253067372983679e+02
8.340344962545967178e+01 1.017696026777889244e+02 8.102181463036016851e+01 1.142556006395765280e+02 9.454410223161669080e+01
8.937106002278351014e+01 1.165708326818404998e+02 1.007019448643136172e+02 1.148318853608127768e+02 1.194323614638455240e+02
1.025989818558861657e+02 1.147739428516982656e+02 1.139230490445160342e+02 1.047889276770765434e+02 8.265442439522085749e+01
1.103726655210491430e+02 8.303972236216092995e+01 7.918244092439158521e+01 1.046246671597022981e+02 1.030432849985427310e+02
9.803193741775467629e+01 1.032022550767565434e+02 9.921209328077713963e+01 9.349054559963917654e+01 1.152425449359362517e+02
9.053473968506843050e+01 9.513947272806426270e+01 8.062566644649328396e+01 1.102959091634163542e+02 9.184238865794245044e+01
1.048222151334569787e+02 9.074008647671146832e+01 1.105978752057624774e+02 1.213131289154379431e+02 8.307493867681074562e+01
1.044257749526885846e+02 1.021899547106287258e+02 1.088064527980651235e+02 1.275773684639800649e+02 7.741028810621511980e+01
1.133571839120452154e+02 8.920150719116806215e+01 7.233663337683540817e+01 1.231943853397170301e+02 1.056719258926080158e+02
1.028173338315498455e+02 8.844920870401790580e+01 8.257794991633753057e+01 1.159071414402929889e+02 1.041542673057460320e+02
1.111278430251837364e+02 1.004529422697253409e+02 9.043821840143343138e+01 9.746286352191657443e+01 9.051634126396349700e+01
9.656727430468555440e+01 1.056395655709796131e+02 9.219390453671535113e+01 1.010806150065218247e+02 1.243191628761055085e+02
9.547265955890280509e+01 1.076222037526843707e+02 8.441864855801333078e+01 1.149048181879753656e+02 1.211943215984779272e+02
9.329803477843864812e+01 9.735707151179181551e+01 8.531856567773137101e+01 9.581171408018340685e+01 1.199736130296987113e+02
9.449427070869951706e+01 9.504402808066019759e+01 9.156759308781155937e+01 1.100836565435574244e+02 1.191190590721227949e+02
8.739420633337554989e+01 9.654911329341885562e+01 8.306451828651712788e+01 1.201149782353596294e+02 1.164702751757329082e+02
8.444710458520401630e+01 1.065551521690269681e+02 1.033312655465276464e+02 8.668462471856501850e+01 1.042458789136790358e+02
9.924577147372245634e+01 9.057673994606737722e+01 1.040073144002676884e+02 1.008494852942342987e+02 9.872600077000677743e+01
9.134274315806842992e+01 9.139479091823149304e+01 1.017722780996328993e+02 9.504582520342093233e+01 1.004683459243352246e+02
9.551785608671069383e+01 9.827843923670496906e+01 1.093964383645433429e+02 1.122030694873339343e+02 9.670016950552316359e+01
9.390123056510660149e+01 8.832813554693908031e+01 8.127705690413247908e+01 1.119814958989651359e+02 9.927890372200752722e+01
1.016835309990832741e+02 1.026677592657119646e+02 8.857210675345392303e+01 9.789492898798806664e+01 1.221203415657529945e+02
9.662384280273487036e+01 9.952033220993999407e+01 8.228282788650908230e+01 9.249479029592967549e+01 9.105603942084084679e+01
9.261170478800991646e+01 1.074175017127823253e+02 1.048377525217468502e+02 1.127856437626750363e+02 8.646540087914515027e+01
9.129139557266184113e+01 8.988787360006357119e+01 9.076104532245422263e+01 1.062628913109367517e+02 9.180639820951331842e+01
8.461927585391214279e+01 1.056837467837397924e+02 8.220507197505156682e+01 1.116437427408472303e+02 9.678222946769359680e+01
8.551792761426716538e+01 8.010567524727107980e+01 8.931353075331327318e+01 1.045002704615642841e+02 1.057183235141737327e+02
8.708849977330220327e+01 1.048238029263952740e+02 8.629394829898538433e+01 9.846946820186002469e+01 1.003085279140192227e+02
1.025092500798499202e+02 9.068537328367455075e+01 9.469076991558281975e+01 1.051305263500081537e+02 1.020008162950981188e+02
1.058884415392732592e+02 9.672434067828272930e+01 8.540813967854028022e+01 1.134503430776815947e+02 9.743002258408093041e+01
1.136107190478183355e+02 9.430752076004047524e+01 8.527401973186711359e+01 9.517767161074010573e+01 1.017968230657571667e+02
1.060406998363405506e+02 9.496939180633565059e+01 1.046859717617199408e+02 8.978221020158666477e+01 9.329337717157639531e+01
1.077062029441458009e+02 8.726253779476712680e+01 7.935910816400036083e+01 9.456666470801954461e+01 8.499267220815883661e+01
1.008576964235407871e+02 8.754817555426237163e+01 8.584225907379065745e+01 1.028766107395970124e+02 9.555545996219458971e+01
9.339815658248215868e+01 9.301406046367603153e+01 8.944876670702335275e+01 1.236113111226609078e+02 9.543223927541750129e+01
8.296591065688583910e+01 9.537403627174091980e+01 7.705276512706990388e+01 1.323306744646786797e+02 1.004771089128724952e+02
9.659406655032829292e+01 9.788386317690796545e+01 8.418275077106454773e+01 8.023656616892712634e+01 9.831330821911937790e+01
9.640547742837625833e+01 1.058582112350074453e+02 8.796824901402197838e+01 1.100645947348818794e+02 1.060443177342012575e+02
9.879931669338773759e+01 8.375794752424759793e+01 8.366328677275731707e+01 8.406124024582088339e+01 1.060020163177028394e+02
8.128377484499264938e+01 9.505474181794220101e+01 9.889532771870612748e+01 1.176613906380171954e+02 1.042708337286676539e+02
9.769551331805296002e+01 9.396875922356485944e+01 8.943085566884606408e+01 9.508694158913883143e+01 1.155630800090448105e+02
8.832164699580650336e+01 8.340402212572816154e+01 9.112017901456145808e+01 1.064243574697032955e+02 1.184442077132238182e+02
9.934939910058398027e+01 1.144910795906328929e+02 8.820737389901510994e+01 1.059775647116179869e+02 1.235226563309534384e+02
1.043549768272009715e+02 1.052521628692530555e+02 9.433855095705597194e+01 1.074020520579040010e+02 8.329918786681048459e+01
1.082517156480751055e+02 1.019161632811886165e+02 8.772689942539147978e+01 9.410403638121648839e+01 8.356614170838854250e+01
1.104285479652539834e+02 1.037695586705532236e+02 7.754631143545375949e+01 1.053192756853247261e+02 8.968266043869746795e+01
6.632337675105397068e+01 1.143054467200778959e+02 8.827262230634833884e+01 1.091377919806416799e+02 9.641917125197613814e+01
8.369028309926902409e+01 9.222476904931018282e+01 8.815930028865437862e+01 9.855723185958568422e+01 1.043062702610943688e+02
9.178652771744967254e+01 1.037802091316993653e+02 9.040524237335219482e+01 9.962459606630956443e+01 1.079135655538858884e+02
9.177837928111151200e+01 9.172726102087740685e+01 9.072839417551047347e+01 1.044564488994757880e+02 1.222427572684928947e+02
6.700107699605871403e+01 9.458976179825816644e+01 8.711409459902029084e+01 1.064941903300634465e+02 8.726841037312074434e+01
7.442239278071127728e+01 8.741219455454690035e+01 1.110137391887206348e+02 1.076694923566448381e+02 9.809386667810355220e+01
1.073256998242663656e+02 9.226329996860943083e+01 6.675398984174744044e+01 1.042293870696051670e+02 1.179873125604269433e+02
8.131966802972713992e+01 8.569928404736805305e+01 8.240199708864200545e+01 1.109560156618432103e+02 7.576898902181130779e+01
7.922419910998021919e+01 7.765285207388282629e+01 9.193750772713970321e+01 1.107742087384461627e+02 1.013382564968541999e+02
1.016840157169130379e+02 8.101806515635148287e+01 9.372786927782273381e+01 9.766594896797037961e+01 1.152759477780258379e+02
1.013861368378355934e+02 8.083802584730545959e+01 9.627338826098674929e+01 9.905683850044923133e+01 8.914660453102158044e+01
7.520150083862056078e+01 1.223595448489973734e+02 8.732473993835162673e+01 9.859742842062775026e+01 8.997417259733182959e+01
7.554320593326144717e+01 9.328924076000319587e+01 8.738787886851764597e+01 1.023155812861341190e+02 1.125892551999437643e+02
8.146791889920280028e+01 9.343160137754905747e+01 1.050494900950373705e+02 1.153633251766631815e+02 9.358832968269250330e+01
8.358256966660752596e+01 9.162762714344131609e+01 1.013321521462541170e+02 9.371052292657536498e+01 1.077692383137895717e+02
9.304871304086901773e+01 1.103383168134431287e+02 1.038893924041458945e+02 1.056811524518107461e+02 9.264490972291241633e+01
8.391785931330836945e+01 1.000552760241873784e+02 9.970980204609016084e+01 1.066308548945110317e+02 1.071669187938296943e+02
8.301312854464586621e+01 1.111753690106205994e+02 9.092497149946632362e+01 9.510115696339677527e+01 1.085608199024174780e+02
8.078728087982683803e+01 8.152976336747566677e+01 9.939165278325087627e+01 9.499845290455567692e+01 1.046048342790393519e+02
